id,name,movie_id
35.0,Comedy,58404
35.0,Comedy,55960
28.0,Action,131634
12.0,Adventure,131634
878.0,Science Fiction,131634
12.0,Adventure,272878
18.0,Drama,272878
10751.0,Family,272878
12.0,Adventure,283489
878.0,Science Fiction,283489
10749.0,Romance,283489
12.0,Adventure,262504
878.0,Science Fiction,262504
12.0,Adventure,259316
10751.0,Family,259316
14.0,Fantasy,259316
53.0,Thriller,38700
28.0,Action,38700
80.0,Crime,38700
35.0,Comedy,28601
14.0,Fantasy,28601
35.0,Comedy,63178
35.0,Comedy,80374
35.0,Comedy,51912
35.0,Comedy,56920
35.0,Comedy,58701
28.0,Action,11048
35.0,Comedy,11048
80.0,Crime,11048
18.0,Drama,11048
28.0,Action,11053
35.0,Comedy,11053
53.0,Thriller,11053
18.0,Drama,11053
28.0,Action,11055
35.0,Comedy,11055
80.0,Crime,11055
18.0,Drama,11055
878.0,Science Fiction,18839
16.0,Animation,18839
28.0,Action,18839
80.0,Crime,18839
28.0,Action,321068
12.0,Adventure,321068
14.0,Fantasy,321068
28.0,Action,47933
12.0,Adventure,47933
878.0,Science Fiction,47933
28.0,Action,188927
12.0,Adventure,188927
878.0,Science Fiction,188927
27.0,Horror,19951
80.0,Crime,196032
53.0,Thriller,196032
18.0,Drama,196032
10751.0,Family,338100
35.0,Comedy,5064
35.0,Comedy,19670
10751.0,Family,19670
16.0,Animation,38594
28.0,Action,38594
12.0,Adventure,38594
18.0,Drama,70006
28.0,Action,70006
35.0,Comedy,214756
35.0,Comedy,16318
18.0,Drama,16318
10751.0,Family,211672
16.0,Animation,211672
12.0,Adventure,211672
35.0,Comedy,211672
10770.0,TV Movie,19792
27.0,Horror,19792
878.0,Science Fiction,19792
53.0,Thriller,19792
16.0,Animation,21316
35.0,Comedy,21316
10751.0,Family,21316
27.0,Horror,10578
28.0,Action,27847
878.0,Science Fiction,27847
35.0,Comedy,14503
18.0,Drama,14212
27.0,Horror,14212
878.0,Science Fiction,14212
35.0,Comedy,15338
10751.0,Family,15338
28.0,Action,10704
878.0,Science Fiction,10704
27.0,Horror,15262
28.0,Action,36692
53.0,Thriller,36692
28.0,Action,206647
12.0,Adventure,206647
80.0,Crime,206647
80.0,Crime,17922
16.0,Animation,17922
28.0,Action,17922
27.0,Horror,10579
28.0,Action,64325
14.0,Fantasy,64325
27.0,Horror,75623
27.0,Horror,14913
53.0,Thriller,14913
35.0,Comedy,138372
9648.0,Mystery,138372
53.0,Thriller,138372
16.0,Animation,33274
14.0,Fantasy,33274
27.0,Horror,33274
878.0,Science Fiction,33274
10770.0,TV Movie,331446
27.0,Horror,331446
878.0,Science Fiction,331446
28.0,Action,14092
16.0,Animation,14092
878.0,Science Fiction,14092
28.0,Action,51786
12.0,Adventure,51786
16.0,Animation,51786
10751.0,Family,51786
35.0,Comedy,23289
16.0,Animation,26809
14.0,Fantasy,26809
10751.0,Family,26809
16.0,Animation,60293
35.0,Comedy,60293
10751.0,Family,60293
27.0,Horror,335753
28.0,Action,36218
16.0,Animation,36218
12.0,Adventure,36218
10751.0,Family,36218
12.0,Adventure,5086
14.0,Fantasy,5086
27.0,Horror,139659
27.0,Horror,231082
35.0,Comedy,231082
28.0,Action,182873
18.0,Drama,182873
28.0,Action,227679
12.0,Adventure,227679
16.0,Animation,227679
10751.0,Family,227679
16.0,Animation,39057
10751.0,Family,39057
12.0,Adventure,25961
16.0,Animation,25961
10751.0,Family,25961
14.0,Fantasy,25961
12.0,Adventure,34067
16.0,Animation,34067
14.0,Fantasy,34067
9648.0,Mystery,228358
27.0,Horror,228358
53.0,Thriller,228358
35.0,Comedy,309887
28.0,Action,309887
53.0,Thriller,33723
35.0,Comedy,33723
27.0,Horror,33723
28.0,Action,209112
12.0,Adventure,209112
14.0,Fantasy,209112
28.0,Action,286548
14.0,Fantasy,118406
16.0,Animation,118406
28.0,Action,118406
12.0,Adventure,118406
35.0,Comedy,24686
10749.0,Romance,24686
35.0,Comedy,343977
16.0,Animation,343977
10751.0,Family,343977
16.0,Animation,72972
10751.0,Family,72972
16.0,Animation,14787
35.0,Comedy,14787
10751.0,Family,14787
10751.0,Family,42246
16.0,Animation,42246
35.0,Comedy,42246
12.0,Adventure,43956
16.0,Animation,43956
10751.0,Family,43956
16.0,Animation,199753
10751.0,Family,199753
27.0,Horror,39408
878.0,Science Fiction,39408
18.0,Drama,115290
12.0,Adventure,115290
10749.0,Romance,115290
9648.0,Mystery,207454
80.0,Crime,207454
53.0,Thriller,207454
35.0,Comedy,264999
18.0,Drama,264999
10402.0,Music,264999
28.0,Action,65973
16.0,Animation,65973
12.0,Adventure,65973
28.0,Action,303857
12.0,Adventure,303857
16.0,Animation,303857
14.0,Fantasy,303857
35.0,Comedy,85038
35.0,Comedy,22182
35.0,Comedy,56339
35.0,Comedy,335970
28.0,Action,120475
16.0,Animation,120475
12.0,Adventure,120475
16.0,Animation,60843
27.0,Horror,3602
16.0,Animation,62931
12.0,Adventure,62931
28.0,Action,62931
18.0,Drama,62931
14.0,Fantasy,62931
27.0,Horror,348191
99.0,Documentary,348191
35.0,Comedy,19725
27.0,Horror,14021
53.0,Thriller,14021
27.0,Horror,55470
28.0,Action,256040
12.0,Adventure,256040
36.0,History,256040
10752.0,War,256040
16.0,Animation,16808
10751.0,Family,16808
27.0,Horror,294562
878.0,Science Fiction,294562
53.0,Thriller,294562
28.0,Action,344147
878.0,Science Fiction,344147
12.0,Adventure,344147
28.0,Action,212168
16.0,Animation,212168
878.0,Science Fiction,212168
53.0,Thriller,212168
28.0,Action,240341
16.0,Animation,240341
878.0,Science Fiction,240341
28.0,Action,279254
16.0,Animation,279254
878.0,Science Fiction,279254
35.0,Comedy,49321
35.0,Comedy,41669
18.0,Drama,41668
10749.0,Romance,41668
10769.0,Foreign,41668
35.0,Comedy,41665
35.0,Comedy,37770
35.0,Comedy,41664
35.0,Comedy,26285
35.0,Comedy,24161
28.0,Action,342917
16.0,Animation,342917
10751.0,Family,342917
16.0,Animation,192911
14.0,Fantasy,192911
12.0,Adventure,15657
16.0,Animation,15657
10751.0,Family,15657
12.0,Adventure,47292
16.0,Animation,47292
10751.0,Family,47292
16.0,Animation,39229
878.0,Science Fiction,39229
18.0,Drama,39229
28.0,Action,39229
12.0,Adventure,39229
10752.0,War,39229
16.0,Animation,39230
878.0,Science Fiction,39230
28.0,Action,39230
12.0,Adventure,39230
18.0,Drama,39230
10752.0,War,39230
28.0,Action,25423
18.0,Drama,25423
53.0,Thriller,25423
16.0,Animation,252520
28.0,Action,7092
16.0,Animation,7092
14.0,Fantasy,7092
27.0,Horror,7092
16.0,Animation,278604
35.0,Comedy,278604
878.0,Science Fiction,278604
9648.0,Mystery,105073
27.0,Horror,283445
18.0,Drama,124471
14.0,Fantasy,124471
12.0,Adventure,257932
10751.0,Family,257932
14.0,Fantasy,257932
16.0,Animation,257932
16.0,Animation,23903
10751.0,Family,23903
12.0,Adventure,135858
14.0,Fantasy,135858
53.0,Thriller,152042
16.0,Animation,152042
14.0,Fantasy,152042
27.0,Horror,295830
14.0,Fantasy,295830
18.0,Drama,295830
28.0,Action,295830
878.0,Science Fiction,295830
16.0,Animation,30575
28.0,Action,30575
35.0,Comedy,30575
16.0,Animation,37100
35.0,Comedy,37100
18.0,Drama,37100
10749.0,Romance,37100
16.0,Animation,28460
28.0,Action,28460
35.0,Comedy,28460
16.0,Animation,52761
35.0,Comedy,52761
37.0,Western,52761
35.0,Comedy,115873
16.0,Animation,42949
12.0,Adventure,42949
14.0,Fantasy,42949
10751.0,Family,42949
28.0,Action,33787
35.0,Comedy,33787
10751.0,Family,33787
80.0,Crime,58625
18.0,Drama,58625
53.0,Thriller,58625
12.0,Adventure,12448
16.0,Animation,12448
10751.0,Family,12448
10749.0,Romance,12448
878.0,Science Fiction,20947
10751.0,Family,20947
12.0,Adventure,20947
35.0,Comedy,20947
28.0,Action,347096
12.0,Adventure,347096
14.0,Fantasy,347096
10770.0,TV Movie,26847
35.0,Comedy,26847
10751.0,Family,26847
35.0,Comedy,60061
28.0,Action,17433
16.0,Animation,17433
80.0,Crime,356216
16.0,Animation,150213
12.0,Adventure,50087
16.0,Animation,50087
10751.0,Family,50087
16.0,Animation,303903
12.0,Adventure,350499
16.0,Animation,350499
28.0,Action,350499
35.0,Comedy,42673
10770.0,TV Movie,42673
53.0,Thriller,287948
28.0,Action,287948
80.0,Crime,287948
35.0,Comedy,86868
35.0,Comedy,31359
18.0,Drama,264264
12.0,Adventure,34204
35.0,Comedy,34204
10751.0,Family,34204
14.0,Fantasy,34204
10770.0,TV Movie,34204
10751.0,Family,51836
10770.0,TV Movie,51836
35.0,Comedy,51836
18.0,Drama,46169
10751.0,Family,46169
14.0,Fantasy,46169
10770.0,TV Movie,46169
35.0,Comedy,319341
28.0,Action,351901
53.0,Thriller,351901
27.0,Horror,340382
878.0,Science Fiction,340382
28.0,Action,340382
14.0,Fantasy,340382
18.0,Drama,340382
9648.0,Mystery,212162
16.0,Animation,212162
14.0,Fantasy,212162
53.0,Thriller,152044
16.0,Animation,152044
14.0,Fantasy,152044
35.0,Comedy,329263
80.0,Crime,43551
9648.0,Mystery,43551
28.0,Action,55612
53.0,Thriller,55612
80.0,Crime,55612
28.0,Action,182131
16.0,Animation,182131
35.0,Comedy,182131
14.0,Fantasy,182131
35.0,Comedy,10645
10749.0,Romance,459
18.0,Drama,459
35.0,Comedy,457
18.0,Drama,457
10749.0,Romance,457
28.0,Action,40487
53.0,Thriller,40487
878.0,Science Fiction,40487
28.0,Action,38237
12.0,Adventure,38237
878.0,Science Fiction,38237
35.0,Comedy,277967
80.0,Crime,277967
53.0,Thriller,277967
16.0,Animation,159824
35.0,Comedy,159824
10751.0,Family,159824
10751.0,Family,204582
878.0,Science Fiction,339530
28.0,Action,339530
27.0,Horror,339530
28.0,Action,297762
12.0,Adventure,297762
14.0,Fantasy,297762
35.0,Comedy,353616
28.0,Action,80105
53.0,Thriller,80105
878.0,Science Fiction,80105
18.0,Drama,93230
53.0,Thriller,93230
35.0,Comedy,32105
35.0,Comedy,170759
10751.0,Family,191975
35.0,Comedy,60193
10749.0,Romance,56287
35.0,Comedy,56287
28.0,Action,353595
12.0,Adventure,353595
16.0,Animation,353595
10751.0,Family,353595
99.0,Documentary,44848
28.0,Action,20381
53.0,Thriller,20381
80.0,Crime,38015
35.0,Comedy,38015
27.0,Horror,39111
18.0,Drama,39111
28.0,Action,253451
18.0,Drama,253451
35.0,Comedy,56549
53.0,Thriller,137409
28.0,Action,137409
28.0,Action,162006
18.0,Drama,162006
12.0,Adventure,233639
10751.0,Family,233639
27.0,Horror,146301
53.0,Thriller,146301
14.0,Fantasy,292014
10751.0,Family,292014
16.0,Animation,292014
12.0,Adventure,292014
18.0,Drama,2734
36.0,History,2734
28.0,Action,47354
35.0,Comedy,47354
80.0,Crime,47354
80.0,Crime,13721
28.0,Action,13721
10751.0,Family,34942
12.0,Adventure,34942
16.0,Animation,34942
28.0,Action,135659
80.0,Crime,135659
53.0,Thriller,135659
80.0,Crime,254201
53.0,Thriller,254201
12.0,Adventure,335462
28.0,Action,335462
10752.0,War,335462
28.0,Action,45233
18.0,Drama,45233
28.0,Action,64931
35.0,Comedy,64931
80.0,Crime,64931
36.0,History,64931
9648.0,Mystery,64931
28.0,Action,36693
53.0,Thriller,36693
28.0,Action,41955
80.0,Crime,41955
12.0,Adventure,63536
36.0,History,63536
28.0,Action,41979
12.0,Adventure,41979
10751.0,Family,41979
18.0,Drama,312221
35.0,Comedy,4728
35.0,Comedy,11913
35.0,Comedy,4727
35.0,Comedy,10516
878.0,Science Fiction,10516
35.0,Comedy,57991
10749.0,Romance,57991
18.0,Drama,75532
35.0,Comedy,75532
35.0,Comedy,71995
10749.0,Romance,62034
35.0,Comedy,62034
35.0,Comedy,10939
12.0,Adventure,63537
36.0,History,63537
12.0,Adventure,63538
36.0,History,63538
28.0,Action,65591
12.0,Adventure,65591
10751.0,Family,65591
28.0,Action,65594
12.0,Adventure,65594
10751.0,Family,65594
16.0,Animation,59803
10751.0,Family,59803
35.0,Comedy,253192
28.0,Action,19493
18.0,Drama,19493
12.0,Adventure,19493
10752.0,War,19493
10749.0,Romance,83456
35.0,Comedy,83456
28.0,Action,19543
27.0,Horror,19543
878.0,Science Fiction,19543
28.0,Action,79722
35.0,Comedy,79722
14.0,Fantasy,79722
878.0,Science Fiction,79722
35.0,Comedy,51411
28.0,Action,48300
35.0,Comedy,31060
35.0,Comedy,31061
35.0,Comedy,32926
35.0,Comedy,257343
28.0,Action,76084
12.0,Adventure,76084
35.0,Comedy,24647
10751.0,Family,292177
16.0,Animation,292177
10402.0,Music,292177
16.0,Animation,349158
10402.0,Music,349158
28.0,Action,213755
14.0,Fantasy,213755
9648.0,Mystery,213755
35.0,Comedy,331836
80.0,Crime,23150
16.0,Animation,23150
28.0,Action,23150
80.0,Crime,23151
16.0,Animation,23151
28.0,Action,23151
80.0,Crime,23153
16.0,Animation,23153
28.0,Action,23153
16.0,Animation,23166
16.0,Animation,23167
35.0,Comedy,15706
28.0,Action,9048
35.0,Comedy,9048
27.0,Horror,9048
14.0,Fantasy,9048
10770.0,TV Movie,299579
14.0,Fantasy,299579
10751.0,Family,299579
16.0,Animation,30059
14.0,Fantasy,30059
878.0,Science Fiction,334376
16.0,Animation,334376
35.0,Comedy,329833
28.0,Action,24712
53.0,Thriller,24712
28.0,Action,24713
53.0,Thriller,24713
53.0,Thriller,267048
28.0,Action,267048
80.0,Crime,267048
10770.0,TV Movie,359983
16.0,Animation,359983
10751.0,Family,359983
35.0,Comedy,89645
37.0,Western,89645
878.0,Science Fiction,282069
27.0,Horror,282069
878.0,Science Fiction,282070
27.0,Horror,282070
35.0,Comedy,58074
35.0,Comedy,56068
35.0,Comedy,66177
10402.0,Music,26028
28.0,Action,140300
12.0,Adventure,140300
16.0,Animation,140300
35.0,Comedy,140300
10751.0,Family,140300
16.0,Animation,154738
878.0,Science Fiction,154738
16.0,Animation,40246
14.0,Fantasy,40246
10751.0,Family,40246
28.0,Action,347201
16.0,Animation,347201
14.0,Fantasy,347201
28.0,Action,317442
16.0,Animation,317442
10749.0,Romance,317442
35.0,Comedy,98440
35.0,Comedy,98438
35.0,Comedy,98439
35.0,Comedy,201386
18.0,Drama,89145
35.0,Comedy,89145
80.0,Crime,89145
17161.0,Odyssey Media,2014-01-01
18012.0,Pulser Productions,2014-01-01
18013.0,Rogue State,2014-01-01
23822.0,The Cartel,2014-01-01
10751.0,Family,35639
28.0,Action,111480
80.0,Crime,111480
28.0,Action,349176
12.0,Adventure,349176
35.0,Comedy,349176
878.0,Science Fiction,349176
14.0,Fantasy,32643
12.0,Adventure,32643
35.0,Comedy,32643
10751.0,Family,32643
35.0,Comedy,135307
35.0,Comedy,72054
28.0,Action,79516
16.0,Animation,79516
28.0,Action,13274
12.0,Adventure,13274
16.0,Animation,13274
35.0,Comedy,16907
28.0,Action,16907
16.0,Animation,16907
12.0,Adventure,16907
35.0,Comedy,193439
28.0,Action,193439
28.0,Action,55873
12.0,Adventure,55873
10749.0,Romance,55873
28.0,Action,47360
12.0,Adventure,47360
14.0,Fantasy,47360
28.0,Action,47363
12.0,Adventure,47363
14.0,Fantasy,47363
35.0,Comedy,56589
28.0,Action,323675
35.0,Comedy,323675
28.0,Action,366924
16.0,Animation,366924
878.0,Science Fiction,366924
10770.0,TV Movie,333658
18.0,Drama,333658
27.0,Horror,137533
53.0,Thriller,137533
10770.0,TV Movie,137533
878.0,Science Fiction,137533
10770.0,TV Movie,68555
53.0,Thriller,68555
16.0,Animation,68555
80.0,Crime,68555
18.0,Drama,68555
14.0,Fantasy,68555
16.0,Animation,77294
16.0,Animation,18874
28.0,Action,18874
53.0,Thriller,18874
80.0,Crime,18874
878.0,Science Fiction,18874
28.0,Action,378385
18.0,Drama,378385
10752.0,War,378385
28.0,Action,263341
12.0,Adventure,263341
18.0,Drama,263341
28.0,Action,267860
80.0,Crime,267860
53.0,Thriller,267860
18.0,Drama,361263
10770.0,TV Movie,361263
80.0,Crime,361263
9648.0,Mystery,361263
12.0,Adventure,24569
35.0,Comedy,24569
36.0,History,24569
10749.0,Romance,24569
35.0,Comedy,17276
35.0,Comedy,24571
35.0,Comedy,19297
35.0,Comedy,19252
99.0,Documentary,24654
18.0,Drama,24654
10749.0,Romance,24570
35.0,Comedy,24570
35.0,Comedy,19293
28.0,Action,365222
18.0,Drama,365222
36.0,History,365222
35.0,Comedy,182219
28.0,Action,127329
18.0,Drama,127329
18.0,Drama,41472
10749.0,Romance,41472
53.0,Thriller,41472
35.0,Comedy,11946
10751.0,Family,11946
18.0,Drama,20294
28.0,Action,20294
35.0,Comedy,20294
10749.0,Romance,20294
35.0,Comedy,14546
35.0,Comedy,44978
10751.0,Family,44978
28.0,Action,49028
80.0,Crime,49028
18.0,Drama,49028
53.0,Thriller,158519
27.0,Horror,158519
16.0,Animation,382517
35.0,Comedy,382517
10751.0,Family,382517
12.0,Adventure,382517
16.0,Animation,9084
10751.0,Family,9084
10769.0,Foreign,9084
35.0,Comedy,14962
878.0,Science Fiction,14962
35.0,Comedy,26743
16.0,Animation,33371
10751.0,Family,33371
35.0,Comedy,19812
10751.0,Family,19812
35.0,Comedy,193460
35.0,Comedy,186775
53.0,Thriller,361131
18.0,Drama,361131
35.0,Comedy,26329
10751.0,Family,382581
16.0,Animation,382581
27.0,Horror,216016
35.0,Comedy,186268
35.0,Comedy,166904
35.0,Comedy,63065
10749.0,Romance,302688
35.0,Comedy,302688
10751.0,Family,302688
27.0,Horror,33419
53.0,Thriller,33419
9648.0,Mystery,33419
35.0,Comedy,376716
80.0,Crime,182950
35.0,Comedy,182950
27.0,Horror,357096
53.0,Thriller,357096
35.0,Comedy,193459
35.0,Comedy,185289
35.0,Comedy,184328
35.0,Comedy,185273
35.0,Comedy,187516
35.0,Comedy,156603
35.0,Comedy,180819
35.0,Comedy,252916
80.0,Crime,252916
28.0,Action,115706
35.0,Comedy,115706
35.0,Comedy,192371
35.0,Comedy,116160
35.0,Comedy,107966
28.0,Action,107966
12.0,Adventure,107966
35.0,Comedy,174195
35.0,Comedy,116190
35.0,Comedy,70313
35.0,Comedy,144852
35.0,Comedy,193435
35.0,Comedy,178569
35.0,Comedy,177234
28.0,Action,230182
35.0,Comedy,230182
53.0,Thriller,109907
10769.0,Foreign,109907
53.0,Thriller,282346
18.0,Drama,282346
10749.0,Romance,282346
28.0,Action,290595
12.0,Adventure,290595
18.0,Drama,290595
35.0,Comedy,325133
53.0,Thriller,29487
18.0,Drama,29490
53.0,Thriller,29490
9648.0,Mystery,29829
80.0,Crime,29829
16.0,Animation,23154
16.0,Animation,212156
878.0,Science Fiction,212156
35.0,Comedy,1652
80.0,Crime,1652
35.0,Comedy,9657
35.0,Comedy,9252
35.0,Comedy,9379
28.0,Action,60964
16.0,Animation,60964
10749.0,Romance,60964
9648.0,Mystery,47747
16.0,Animation,47747
16.0,Animation,89458
35.0,Comedy,89458
28.0,Action,50025
35.0,Comedy,50025
35.0,Comedy,326423
12.0,Adventure,127380
16.0,Animation,127380
35.0,Comedy,127380
10751.0,Family,127380
28.0,Action,23767
10749.0,Romance,23767
53.0,Thriller,23767
35.0,Comedy,113332
36.0,History,113332
10769.0,Foreign,113332
10752.0,War,113332
14.0,Fantasy,34194
16.0,Animation,34194
878.0,Science Fiction,34194
10769.0,Foreign,34194
37.0,Western,343972
53.0,Thriller,21769
28.0,Action,21769
16.0,Animation,21769
878.0,Science Fiction,21769
12.0,Adventure,21769
12.0,Adventure,125513
16.0,Animation,125513
35.0,Comedy,125513
14.0,Fantasy,125513
28.0,Action,28697
16.0,Animation,28697
12.0,Adventure,125521
16.0,Animation,125521
35.0,Comedy,125521
14.0,Fantasy,125521
12.0,Adventure,125510
16.0,Animation,125510
35.0,Comedy,125510
14.0,Fantasy,125510
16.0,Animation,41365
12.0,Adventure,41365
35.0,Comedy,41365
14.0,Fantasy,41365
14.0,Fantasy,35105
16.0,Animation,35105
35.0,Comedy,35105
12.0,Adventure,35105
16.0,Animation,14829
18.0,Drama,14829
14.0,Fantasy,14829
16.0,Animation,34935
35.0,Comedy,34935
14.0,Fantasy,25843
16.0,Animation,25843
878.0,Science Fiction,25843
10769.0,Foreign,25843
28.0,Action,25843
12.0,Adventure,25843
10769.0,Foreign,71449
878.0,Science Fiction,71449
16.0,Animation,71449
28.0,Action,71449
878.0,Science Fiction,71444
28.0,Action,71444
16.0,Animation,71444
27.0,Horror,31472
16.0,Animation,30
878.0,Science Fiction,30
18.0,Drama,336026
35.0,Comedy,5066
28.0,Action,383121
35.0,Comedy,383121
28.0,Action,116185
18.0,Drama,35752
10402.0,Music,35752
12.0,Adventure,258509
16.0,Animation,258509
35.0,Comedy,258509
10751.0,Family,258509
27.0,Horror,300665
28.0,Action,295273
18.0,Drama,295273
10749.0,Romance,295273
35.0,Comedy,33604
35.0,Comedy,58007
10751.0,Family,75897
10751.0,Family,241259
14.0,Fantasy,241259
9648.0,Mystery,374739
10751.0,Family,374739
10770.0,TV Movie,374739
12.0,Adventure,122293
878.0,Science Fiction,122293
53.0,Thriller,122293
9648.0,Mystery,122293
28.0,Action,291805
12.0,Adventure,291805
35.0,Comedy,291805
80.0,Crime,291805
9648.0,Mystery,291805
53.0,Thriller,291805
12.0,Adventure,339526
16.0,Animation,339526
10751.0,Family,339526
10751.0,Family,11392
35.0,Comedy,11392
80.0,Crime,11392
10751.0,Family,11390
35.0,Comedy,11390
80.0,Crime,11390
28.0,Action,31264
12.0,Adventure,31264
14.0,Fantasy,31264
14.0,Fantasy,308531
28.0,Action,308531
12.0,Adventure,308531
35.0,Comedy,308531
28.0,Action,37237
18.0,Drama,37237
53.0,Thriller,37237
27.0,Horror,259693
18.0,Drama,391757
28.0,Action,391757
28.0,Action,43074
14.0,Fantasy,43074
35.0,Comedy,43074
14.0,Fantasy,370687
28.0,Action,370687
12.0,Adventure,370687
28.0,Action,400605
27.0,Horror,400605
28.0,Action,324668
53.0,Thriller,324668
16.0,Animation,263945
10751.0,Family,263945
28.0,Action,316727
27.0,Horror,316727
53.0,Thriller,316727
12.0,Adventure,278154
16.0,Animation,278154
10751.0,Family,278154
35.0,Comedy,278154
28.0,Action,388191
12.0,Adventure,388191
14.0,Fantasy,388191
28.0,Action,328716
9648.0,Mystery,328716
35.0,Comedy,328716
12.0,Adventure,328716
35.0,Comedy,369776
35.0,Comedy,12529
37.0,Western,12529
14.0,Fantasy,33201
14.0,Fantasy,58430
35.0,Comedy,154441
14.0,Fantasy,18560
16.0,Animation,18560
35.0,Comedy,18560
14.0,Fantasy,24057
16.0,Animation,24057
53.0,Thriller,48995
28.0,Action,48995
28.0,Action,390734
16.0,Animation,390734
12.0,Adventure,390734
18.0,Drama,390734
14.0,Fantasy,390734
878.0,Science Fiction,390734
10749.0,Romance,54107
35.0,Comedy,54107
10751.0,Family,54107
35.0,Comedy,390989
27.0,Horror,390989
878.0,Science Fiction,390989
80.0,Crime,21452
53.0,Thriller,21452
16.0,Animation,28808
53.0,Thriller,28808
28.0,Action,141267
80.0,Crime,141267
53.0,Thriller,141267
28.0,Action,138115
80.0,Crime,138115
53.0,Thriller,138115
28.0,Action,138118
80.0,Crime,138118
53.0,Thriller,138118
28.0,Action,136071
80.0,Crime,136071
53.0,Thriller,136071
28.0,Action,133879
80.0,Crime,133879
53.0,Thriller,133879
28.0,Action,24024
53.0,Thriller,24024
80.0,Crime,24025
28.0,Action,24025
53.0,Thriller,24025
80.0,Crime,229007
9648.0,Mystery,229007
80.0,Crime,389614
80.0,Crime,231811
9648.0,Mystery,231811
80.0,Crime,168056
9648.0,Mystery,168056
80.0,Crime,168057
53.0,Thriller,168057
9648.0,Mystery,168057
80.0,Crime,231812
9648.0,Mystery,231812
28.0,Action,278924
80.0,Crime,278924
53.0,Thriller,278924
28.0,Action,407375
18.0,Drama,407375
10752.0,War,407375
80.0,Crime,348668
18.0,Drama,348668
9648.0,Mystery,348668
53.0,Thriller,348668
14.0,Fantasy,26945
16.0,Animation,26945
12.0,Adventure,26945
35.0,Comedy,95610
18.0,Drama,382399
10402.0,Music,382399
10749.0,Romance,382399
35.0,Comedy,391779
10749.0,Romance,391779
35.0,Comedy,64961
14.0,Fantasy,64961
878.0,Science Fiction,64961
53.0,Thriller,44749
18.0,Drama,228432
53.0,Thriller,228432
28.0,Action,357786
16.0,Animation,357786
9648.0,Mystery,357786
28.0,Action,402331
53.0,Thriller,402331
18.0,Drama,412519
10751.0,Family,412519
10402.0,Music,412519
10749.0,Romance,412519
16.0,Animation,36161
10751.0,Family,36161
28.0,Action,16257
16.0,Animation,16257
16.0,Animation,36163
10751.0,Family,36163
80.0,Crime,44173
9648.0,Mystery,44173
28.0,Action,22240
35.0,Comedy,22240
35.0,Comedy,22623
10751.0,Family,36162
16.0,Animation,36162
35.0,Comedy,58051
18.0,Drama,58051
10749.0,Romance,58051
16.0,Animation,411802
28.0,Action,188489
35.0,Comedy,188489
27.0,Horror,188489
878.0,Science Fiction,188489
27.0,Horror,410537
35.0,Comedy,18825
18.0,Drama,10841
36.0,History,10841
53.0,Thriller,351211
27.0,Horror,351211
878.0,Science Fiction,25114
12.0,Adventure,25114
9648.0,Mystery,25114
12.0,Adventure,39123
9648.0,Mystery,39123
878.0,Science Fiction,39123
35.0,Comedy,21481
18.0,Drama,21481
10751.0,Family,21481
14.0,Fantasy,21481
10770.0,TV Movie,21481
18.0,Drama,389396
80.0,Crime,389396
9648.0,Mystery,389396
878.0,Science Fiction,20949
10751.0,Family,20949
12.0,Adventure,20949
35.0,Comedy,20949
18.0,Drama,355730
18.0,Drama,361261
10749.0,Romance,361261
10770.0,TV Movie,361261
10770.0,TV Movie,338485
10751.0,Family,338485
10751.0,Family,325189
35.0,Comedy,325189
10402.0,Music,325189
18.0,Drama,379992
10749.0,Romance,379992
10770.0,TV Movie,379992
10749.0,Romance,407171
10770.0,TV Movie,407171
10751.0,Family,308686
10770.0,TV Movie,308686
35.0,Comedy,231617
18.0,Drama,231617
10749.0,Romance,231617
10770.0,TV Movie,231617
18.0,Drama,414762
10770.0,TV Movie,414762
35.0,Comedy,414762
18.0,Drama,63710
10402.0,Music,63710
35.0,Comedy,63710
28.0,Action,25778
18.0,Drama,25778
10751.0,Family,25778
53.0,Thriller,25778
18.0,Drama,18182
10751.0,Family,18182
18.0,Drama,25786
10751.0,Family,25786
10751.0,Family,281506
18.0,Drama,281506
18.0,Drama,37453
10751.0,Family,37453
36.0,History,37453
35.0,Comedy,407655
10751.0,Family,407655
14.0,Fantasy,407655
10402.0,Music,407655
878.0,Science Fiction,262848
14.0,Fantasy,262848
27.0,Horror,262848
53.0,Thriller,207932
27.0,Horror,335796
53.0,Thriller,335796
28.0,Action,300424
12.0,Adventure,300424
16.0,Animation,300424
10751.0,Family,300424
27.0,Horror,28425
878.0,Science Fiction,28425
10402.0,Music,402543
10770.0,TV Movie,402543
18.0,Drama,402543
18.0,Drama,414767
10770.0,TV Movie,414767
9648.0,Mystery,414767
80.0,Crime,414767
10770.0,TV Movie,330161
9648.0,Mystery,330161
18.0,Drama,348631
10770.0,TV Movie,348631
9648.0,Mystery,348631
80.0,Crime,348631
28.0,Action,343611
27.0,Horror,59762
35.0,Comedy,338964
80.0,Crime,338964
18.0,Drama,338964
16.0,Animation,83865
10751.0,Family,83865
16.0,Animation,250895
12.0,Adventure,250895
10751.0,Family,250895
10751.0,Family,370545
16.0,Animation,370545
12.0,Adventure,370545
16.0,Animation,33065
35.0,Comedy,33065
18.0,Drama,33065
12.0,Adventure,33534
16.0,Animation,33534
35.0,Comedy,33534
18.0,Drama,33534
14.0,Fantasy,33534
12.0,Adventure,77304
16.0,Animation,77304
10751.0,Family,77304
