name,id,movie_id
Vistar Films,7402.0,11797
Vista Organization,4535.0,18086
Golden Harvest Company,2521.0,10975
Jadran Film,168.0,10974
Golden Harvest Company,2521.0,10974
Golden Way Films Ltd.,3054.0,10974
AVCO Embassy Pictures,494.0,9638
New Breed Productions,22540.0,9638
Universal Pictures,33.0,10576
Oak,16838.0,10576
Universal Pictures,33.0,12662
Seasonal Film Corporation,13433.0,11230
Metro-Goldwyn-Mayer (MGM),8411.0,1654
Seven Arts Pictures,14159.0,1654
MKH,79298.0,1654
United Artists,60.0,658
Eon Productions,7576.0,658
Danjaq,10761.0,658
United Artists,60.0,657
Eon Productions,7576.0,657
Danjaq,10761.0,657
United Artists,60.0,646
Eon Productions,7576.0,646
Columbia Pictures Corporation,441.0,5689
United Artists,60.0,391
Constantin Film Produktion,5755.0,391
Jolly Film,10481.0,391
Ocean Films,19498.0,391
Twentieth Century Fox Film Corporation,306.0,772
Hughes Entertainment,477.0,772
The Rank Organisation,364.0,15247
Lowndes Productions Limited,1802.0,15247
Steven S.A.,14376.0,15247
Monterey Films,2403.0,29251
Bruce Brown Films,13723.0,29251
Orion Pictures,41.0,5548
Orion Pictures,41.0,5549
United Artists,60.0,699
Eon Productions,7576.0,699
Eon Productions,7576.0,709
United Artists,60.0,253
Eon Productions,7576.0,253
Danjaq,10761.0,253
Eon Productions,7576.0,660
Metro-Goldwyn-Mayer (MGM),8411.0,660
Dark Castle Entertainment,1786.0,11377
Warner Bros.,6194.0,11377
Wild Street Pictures,4065.0,18111
Warner Bros.,6194.0,16281
Creepshow Films Inc.,14179.0,16281
Laurel Entertainment Inc.,14180.0,16281
New World Pictures,1950.0,16288
Laurel Entertainment Inc.,14180.0,16288
Empire Pictures,1212.0,1694
TV Tokyo,3034.0,10228
4 Kids Entertainment,3035.0,10228
Shogakukan Production,5261.0,10228
Media Factory,7967.0,10228
Nintendo,12288.0,10228
Creatures,12307.0,10228
Tomy,13070.0,10228
Oriental Light and Magic (OLM),66289.0,10228
GAME FREAK,76467.0,10228
Pikachu Project '98,76468.0,10228
JR Kikaku,76469.0,10228
New Line Cinema,12.0,9264
New Line Cinema,12.0,18222
CineTel Pictures,17067.0,18222
MG Entertainment,17068.0,18222
Eon Productions,7576.0,36643
Metro-Goldwyn-Mayer (MGM),8411.0,36643
Pixar Animation Studios,3.0,863
Paramount Pictures,4.0,32669
Happy Madison Productions,2608.0,10402
Quinta Communications,6370.0,10402
Touchstone Pictures,9195.0,10402
Columbia Pictures Corporation,441.0,10137
Global Medien KG,5555.0,10137
Franklin/Waterman Productions,58331.0,10137
Walt Disney Pictures,2.0,49948
New Line Cinema,12.0,10471
DC Comics,429.0,14919
Warner Bros.,6194.0,14919
Touchstone Pictures,9195.0,2005
Touchstone Pictures,9195.0,6279
Paramount Pictures,4.0,9869
Mace Neufeld Productions,2767.0,9869
Columbia Pictures,5.0,9367
Konrad Pictures,85.0,4234
Craven-Maddalena Films,1600.0,4234
Dimension Films,7405.0,4234
Franchise Pictures,1403.0,8374
Brood Syndicate,11342.0,8374
B.D.S. Productions Inc.,20088.0,8374
Interscope Communications,10201.0,2787
Franchise Pictures,1403.0,2069
Warner Bros.,6194.0,2069
Morgan Creek Productions,10210.0,2069
Nine Yards Productions,51772.0,2069
Rational Packaging Company,53013.0,2069
Lansdown Films,53014.0,2069
ITC Entertainment,1584.0,10839
Terra-Filmkunst,4784.0,10839
EMI Films,8263.0,10839
Rapid Film,12782.0,10839
Lucasfilm,1.0,838
Universal Pictures,33.0,838
The Coppola Company,536.0,838
Incorporated Television Company,1155.0,11176
Henson Associates (HA),24931.0,11176
TriStar Pictures,559.0,11899
"Jim Henson Company, The",6254.0,11899
Delphi II Productions,7585.0,11899
New Line Cinema,12.0,9532
Zide-Perry Productions,3169.0,9532
Hard Eight Pictures,48772.0,9532
Paramount Pictures,4.0,13939
Cannon Films,4110.0,14373
Cannon Group,1444.0,24873
Cannon Group,1444.0,26263
21st Century Film Corporation,13282.0,34746
Death Wish 5 Productions,21335.0,34746
New Line Cinema,12.0,1498
Golden Harvest Company,2521.0,1498
New Line Cinema,12.0,1497
Golden Harvest Company,2521.0,1497
New Line Cinema,12.0,1499
Golden Harvest Pictures,969.0,1499
Clearwater Holdings Limited,53677.0,1499
Cannon Films,4110.0,11690
Warner Bros.,6194.0,11520
Lancaster Gate,19464.0,11520
John Davis,19465.0,11520
Paramount Pictures,4.0,11356
Columbia Pictures Corporation,441.0,17339
Orion Pictures,41.0,13665
Bachelor Party Productions,81142.0,12309
Aspect Ratio Film,81143.0,12309
Twin Continental,81144.0,12309
Twentieth Century Fox Film Corporation,306.0,106
Lawrence Gordon Productions,840.0,106
Davis Entertainment,1302.0,106
Silver Pictures,1885.0,106
Amercent Films,5263.0,106
American Entertainment Partners L.P.,5264.0,106
Lions Gate Films,35.0,1359
Edward R. Pressman Film,6455.0,1359
Muse Productions,15231.0,1359
BBC,5996.0,10557
Assassin Films,7151.0,10557
Film4,9349.0,10557
Orion Pictures,41.0,11977
Warner Bros.,6194.0,11977
Jeff Most Productions,4030.0,9456
Edward R. Pressman Film,6455.0,9456
IMF Internationale Medien und Film GmbH & Co. Produktions KG,65403.0,9456
Universal Pictures,33.0,889
Amblin Entertainment,56.0,889
Zentropa Entertainments,76.0,452
DR TV,639.0,452
New Horizon Picture Corp.,6086.0,39283
New Horizons Picture,20235.0,65460
Produzioni Intersound,11757.0,16395
Columbia Pictures,5.0,10560
DreamWorks SKG,27.0,9285
The Montecito Picture Company,2364.0,9285
Paramount Pictures,4.0,955
Cruise/Wagner Productions,44.0,955
Munich Film Partners & Company (MFP) MI2 Productions,51199.0,955
Spyglass Entertainment,158.0,8584
Roger Birnbaum Productions,961.0,8584
Touchstone Pictures,9195.0,8584
United Artists,60.0,668
Eon Productions,7576.0,668
Danjaq,10761.0,668
United Artists,60.0,691
Eon Productions,7576.0,691
Danjaq,10761.0,691
United Artists,60.0,698
Eon Productions,7576.0,698
United Artists,60.0,682
Eon Productions,7576.0,682
Danjaq,10761.0,682
Bruce Brown Films,13723.0,21
Columbia Pictures,5.0,10911
Highroad Productions,18705.0,10911
Empire Pictures,1212.0,26953
Full Moon Entertainment,4867.0,26953
Full Moon Entertainment,4867.0,26954
Full Moon Entertainment,4867.0,26956
Full Moon Entertainment,4867.0,26957
Full Moon Entertainment,4867.0,26958
Full Moon Entertainment,4867.0,26959
Full Moon Pictures,1369.0,26960
Spheeris Films Inc.,64233.0,21137
Constantin Film Produktion,5755.0,938
Produzioni Europee Associati (PEA),7508.0,938
Warner Bros.,6194.0,10648
Twentieth Century Fox Film Corporation,306.0,169
Lawrence Gordon Productions,840.0,169
Davis Entertainment,1302.0,169
Silver Pictures,1885.0,169
Twentieth Century Fox Film Corporation,306.0,10128
American Entertainment Partners II L.P.,21451.0,10128
Kennedy Miller Productions,2537.0,9659
Mad Max Films,8831.0,9659
Crossroads,11962.0,9659
Kennedy Miller Productions,2537.0,8810
Kennedy Miller Productions,2537.0,9355
Metro-Goldwyn-Mayer (MGM),8411.0,10068
Producers Sales Organization (PSO),11670.0,10068
Jonesfilm,22297.0,10068
Galactic Films,22298.0,10068
Triple Ajaxxx,22299.0,10068
Universal Pictures,33.0,11495
Dino De Laurentiis Company,10308.0,11495
Metro-Goldwyn-Mayer (MGM),8411.0,482
Shaft Productions Ltd.,12145.0,482
Paramount Pictures,4.0,479
Scott Rudin Productions,258.0,479
Orion Pictures,41.0,9873
Dodi Fayed - Jack Wiener,3597.0,9873
Orion Pictures,41.0,16820
Dodi Fayed - Jack Wiener,3597.0,16820
Cannon Group,1444.0,15379
Golan-Globus Productions,13549.0,12764
The Cannon Group,16414.0,12764
Golan-Globus Productions,13549.0,27352
The Cannon Group,16414.0,27352
Metro-Goldwyn-Mayer (MGM),8411.0,494
Shaft Productions Ltd.,12145.0,494
Metro-Goldwyn-Mayer (MGM),8411.0,493
Shaft Productions Ltd.,12145.0,493
Gold/Miller Productions,1607.0,4247
Wayans Bros. Entertainment,1608.0,4247
Dimension Films,7405.0,4247
Brad Grey Pictures,10958.0,4247
Twentieth Century Fox Film Corporation,306.0,36657
Donners' Company,431.0,36657
Bad Hat Harry Productions,9168.0,36657
Marvel Enterprises,19551.0,36657
Springwood Productions,22969.0,36657
Genetics Productions,22970.0,36657
TV Tokyo,3034.0,12599
Warner Bro. Japan,3627.0,12599
4Kids Entertainment,4570.0,12599
Oriental Light and Magic,5372.0,12599
Nintendo,12288.0,12599
GAME FREAKS,12306.0,12599
Creatures,12307.0,12599
Imagine Entertainment,23.0,12107
Universal Pictures,33.0,12107
Columbia Pictures Corporation,441.0,9383
Global Entertainment Productions GmbH & Company Medien KG,9269.0,9383
Universal Pictures,33.0,15158
Spacegate Productions,3046.0,15158
Starway International Inc.,3146.0,15158
Starway International Inc.,3146.0,16139
Starway International Inc.,3146.0,16146
Aeteas Filmproduktions,15314.0,20850
New Line Cinema,12.0,8843
Avery Pix,1565.0,8843
Radical Media,11152.0,8843
Katira Productions GmbH & Co. KG,26083.0,8843
Caro-McLeod,26084.0,8843
Toho Film (Eiga) Co. Ltd.,622.0,10643
Paramount Pictures,4.0,37136
Paramount Pictures,4.0,37137
Amen Ra Films,421.0,11398
Franchise Pictures,1403.0,11398
Warner Bros.,6194.0,11398
Morgan Creek Productions,10210.0,11398
Beacon Communications,919.0,1588
Davis-Panzer Productions,2737.0,12211
Dimension Films,7405.0,12211
Original Film,333.0,12212
Phoenix Pictures,11317.0,12212
Canal+ Droits Audiovisuels,53473.0,12212
Fine Line Features,8.0,16
Zentropa Entertainments,76.0,16
Danmarks Radio (DR),119.0,16
SVT Drama,157.0,16
Arte,201.0,16
Memfis Film,321.0,16
France 3 Cinéma,591.0,16
Angel films,2996.0,16
TV 1000,4524.0,16
Canal+,5358.0,16
Constantin Film Produktion,5755.0,16
Yleisradio (YLE),5975.0,16
Arte France Cinéma,6916.0,16
Westdeutscher Rundfunk (WDR),7025.0,16
Blind Spot Pictures Oy,7330.0,16
Vrijzinnig Protestantse Radio Omroep (VPRO),8659.0,16
Film4,9349.0,16
Liberator Productions,11239.0,16
Icelandic Film,14937.0,16
Film i Väst,17513.0,16
Pain Unlimited GmbH Filmproduktion,30268.0,16
Trust Film Svenska,53667.0,16
Cinematograph A/S,53668.0,16
What Else? B.V,53669.0,16
Filmek A/S,53670.0,16
Lantia Cinema & Audiovisivi,53671.0,16
New World Pictures,1950.0,9003
Cinemarque Entertainment BV,15338.0,9003
Film Futures,15339.0,9003
Rivdel Films,15340.0,9003
New World Pictures,1950.0,9064
Cinemarque Entertainment,10170.0,9064
Film Futures,15339.0,9064
King Video Productions,20607.0,9064
Fifth Avenue Entertainment,15342.0,11569
Trans Atlantic Entertainment,15343.0,11569
Lakeshore International,53458.0,11569
Associated Producers (API),4141.0,38126
Universal International Pictures (UI),10330.0,10973
Universal Pictures,33.0,10787
Santa Fe Productions (I),77413.0,27475
Concorde Pictures,4527.0,40760
New Concorde,4893.0,40446
Saban Entertainment,2106.0,20455
Toei,5822.0,20455
DreamWorks SKG,27.0,1597
Universal Pictures,33.0,1597
Tribeca Productions,11391.0,1597
Nancy Tenenbaum Films,41248.0,1597
Empire Pictures,1212.0,18498
Empire Pictures,1212.0,28605
Taryn Productions Inc.,17429.0,28605
Paragon Films Ltd.,3055.0,12207
Golden Harvest Company Ltd.,6379.0,12207
Artisan Entertainment,2188.0,11531
Haxan Films,15160.0,11531
United Artists,60.0,681
Eon Productions,7576.0,681
Danjaq,10761.0,681
Paramount Pictures,4.0,16340
Nickelodeon Movies,2348.0,16340
Paramount Animation,24955.0,16340
Walt Disney Pictures,2.0,10481
Cruella Productions,10472.0,10481
Sony Pictures Classics,58.0,146
China Film Co-Production Corporation,2269.0,146
Columbia Pictures Film Production Asia,2798.0,146
Good Machine,10565.0,146
EDKO Film,12205.0,146
Asia Union Film & Entertainment Ltd.,20289.0,146
United China Vision,20290.0,146
Zoom Hunt International Productions Company Ltd.,20291.0,146
New Line Cinema,12.0,11849
Silver Pictures,1885.0,11849
Sweetpea Entertainment,8933.0,11849
United Artists,60.0,708
Eon Productions,7576.0,708
Twentieth Century Fox Film Corporation,306.0,10673
Village Roadshow Pictures,79.0,1493
Castle Rock Entertainment,97.0,1493
NPV Entertainment,172.0,1493
Fortis Films,4258.0,1493
Neo Art & Logic,2811.0,10577
Dimension Films,7405.0,10577
Wes Craven Films,65507.0,10577
Paramount Pictures,4.0,96
Eddie Murphy Productions,30.0,96
Don Simpson/Jerry Bruckheimer Films,10288.0,96
Paramount Pictures,4.0,90
Eddie Murphy Productions,30.0,90
Touchstone Pictures,9195.0,18935
Silver Screen Partners II,10531.0,18935
Renaissance Pictures,467.0,764
Universal Pictures,33.0,580
Warner Bros.,6194.0,1547
Gladden Entertainment,1648.0,10019
Cloud Ten Pictures,3226.0,37302
Universal Pictures,33.0,9740
Scott Free Productions,1645.0,9740
Metro-Goldwyn-Mayer (MGM),8411.0,9740
Dino De Laurentiis Company,10308.0,9740
Walt Disney Television Animation,3475.0,19405
Disney Toon Studio,4254.0,19405
American International Pictures (AIP),9266.0,17965
De Laurentiis Entertainment Group (DEG),484.0,11454
Red Dragon Productions S.A.,67627.0,11454
Dimension Films,7405.0,10054
Troublemaker Studios,10807.0,10054
Miramax,53009.0,10054
Paramount Pictures,4.0,2043
AZL Productions KG,902.0,2043
David Brown Productions,903.0,2043
MFP Munich Film Partners,904.0,2043
Phase 1 Productions,905.0,2043
Revelations Entertainment,906.0,2043
Gaumont,9.0,56715
Hollywood Pictures,915.0,56715
Bruin Grip Services,5330.0,56715
TV Tokyo,3034.0,10991
4 Kids Entertainment,3035.0,10991
Nintendo,12288.0,10991
Pikachu Project,12653.0,10991
Oriental Light and Magic (OLM),66289.0,10991
Kids' WB,89163.0,10991
Pikachu Project 2001,89164.0,10991
Shoakuken,89165.0,10991
Miramax Films,14.0,634
Universal Pictures,33.0,634
Studio Canal,5870.0,634
Working Title Films,10163.0,634
Little Bird,11358.0,634
Columbia Pictures,5.0,10956
Happy Madison Productions,2608.0,10956
Bungalow Productions,11600.0,9290
Silver Lion Films,11601.0,9290
Vision View Entertainment,11602.0,9290
Universal Pictures,33.0,1734
Alphaville Films,11462.0,1734
Imhotep Productions,20242.0,1734
DreamWorks SKG,27.0,808
Pacific Data Images (PDI),520.0,808
DreamWorks Animation,521.0,808
Columbia Pictures,5.0,1406
New Line Cinema,12.0,1406
Castle Rock Entertainment,97.0,1406
Silver Films,142.0,41050
Nepi Film,17871.0,41050
Sofitedip,17872.0,41050
The Mirisch Corporation,219.0,966
Alpha Productions,20931.0,966
C.B. Films S.A.,2101.0,12639
The Mirisch Production Company,11579.0,12639
Walt Disney Pictures,2.0,10865
Walt Disney Feature Animation,10217.0,10865
Paramount Pictures,4.0,1995
Toho-Towa,657.0,1995
Mutual Film Company,762.0,1995
Lawrence Gordon Productions,840.0,1995
British Broadcasting Corporation (BBC),3324.0,1995
Marubeni,4650.0,1995
Eidos Interactive,19105.0,1995
Twentieth Century Fox Film Corporation,306.0,10808
Joseph M. Singer Entertainment,1301.0,10808
Davis Entertainment,1302.0,10808
Universal Pictures,33.0,9799
Original Film,333.0,9799
Ardustry Entertainment,26281.0,9799
Mediastream Film GmbH & Co. Productions KG,26282.0,9799
Gaumont International,7961.0,60670
Village Roadshow Pictures,79.0,10992
NPV Entertainment,172.0,10992
Mad Chance,1757.0,10992
Zide-Perry Productions,3169.0,10992
Warner Bros.,6194.0,10992
BenderSpink,6363.0,10992
Gold/Miller Productions,1607.0,4248
Wayans Bros. Entertainment,1608.0,4248
Dimension Films,7405.0,4248
Brad Grey Pictures,10958.0,4248
Lux Vide,1082.0,24382
Eurasia Investments,7997.0,11286
Golden Harvest Company,2521.0,11950
Warner Bros.,6194.0,11950
Entcorp Communications,32508.0,12236
Columbia Pictures,5.0,20075
C & C Brown Production,3741.0,20075
C & C Brown Production,3741.0,20197
Seda Spettacoli,3570.0,11906
Columbia Pictures,5.0,2114
Square USA,4164.0,2114
Chris Lee Productions,20033.0,2114
Marc Platt Productions,2527.0,8835
Metro-Goldwyn-Mayer (MGM),8411.0,8835
Warner Bros.,6194.0,26044
The Guber-Peters Company,4357.0,18509
Warner Bros.,6194.0,18509
New Line Cinema,12.0,3980
Smart Egg Pictures,1531.0,3980
Sho Films,1532.0,3980
New Line Cinema,12.0,10127
Sho Films,1532.0,10127
New Line Cinema,12.0,12702
OH Films,66755.0,12702
Malpaso Productions,171.0,10651
Warner Bros.,6194.0,10651
New World Pictures,1950.0,5680
NBC Productions,5253.0,5680
Touchstone Pictures,9195.0,26386
Allied Entertainments Group PLC,78049.0,38500
Lucasfilm,1.0,12144
Universal Pictures,33.0,12144
Amblin Entertainment,56.0,12144
Sullivan Bluth Studios,6422.0,12144
U-Drive Productions,20448.0,12144
Universal City Studios,69627.0,12144
Greenfox,68860.0,24929
Hemdale Film Corporation,469.0,10925
Fox Films Ltd.,4763.0,10925
Cinema 84,4764.0,10925
David Foster Productions,496.0,11966
TriStar Pictures,559.0,11966
PSO International,427.0,2605
David Foster Productions,496.0,2605
TriStar Pictures,559.0,2605
Cannon Group,1444.0,12500
Golan-Globus,1445.0,12500
Cannon Group,1444.0,25678
Golan-Globus,1445.0,25678
Cannon Group,1444.0,25682
Breton Film Productions,1799.0,25682
The Movie Group,44962.0,32049
Picture Securities,91380.0,32049
Cannon Group,1444.0,10134
Golan-Globus,1445.0,10134
Universal Pictures,33.0,10345
Gordon Company,1073.0,10345
Paramount Pictures,4.0,9942
Mirage Enterprises,932.0,9942
Universal Studios,13.0,331
Amblin Entertainment,56.0,331
Lightyear Entertainment,46328.0,19142
New World Pictures,1950.0,11342
Tapestry Films,870.0,24126
Trimark Pictures,4063.0,24126
Basket Case Productions,37061.0,27813
Walt Disney Pictures,2.0,9880
BrownHouse Productions,26423.0,9880
Bottom of the Ninth Productions,65559.0,9880
New Line Cinema,12.0,5175
Warner Bros.,6194.0,17169
Malpaso Company,15298.0,17169
Universal Pictures,33.0,2770
Liveplanet,2200.0,2770
Zide-Perry Productions,3169.0,2770
United Artists,60.0,8922
American Zoetrope,70.0,8922
Cinerenta Medienbeteiligungs KG,995.0,8922
Cinerenta-Cinebeta,21784.0,8922
VCL Communications,21785.0,8922
Paramount Pictures,4.0,9398
Village Roadshow Pictures,79.0,9398
NPV Entertainment,172.0,9398
Scott Rudin Productions,258.0,9398
Red Hour Productions,2932.0,9398
Tenth Planet Productions,2933.0,9398
VH1 Television,10692.0,9398
Red Hour Films,12178.0,9398
MFP Munich Film Partners GmbH & Company I. Produktions KG,21409.0,9398
Regency Enterprises,508.0,10866
Epsilon Motion Pictures,1171.0,10866
LivePlanet,7161.0,10866
New Regency Pictures,10104.0,10866
Bad Robot,11461.0,10866
Gaumont,9.0,166
Gaumont International,7961.0,166
Production Marcel Dassault,28766.0,166
Universal Pictures,33.0,13612
Warner Bros.,6194.0,984
Malpaso Company,15298.0,984
Pandora Cinema,185.0,141
Twentieth Century Fox Film Corporation,306.0,141
Flower Films,2214.0,141
Adam Fields Productions,3334.0,141
Walt Disney Pictures,2.0,585
Pixar Animation Studios,3.0,585
1492 Pictures,436.0,671
Warner Bros.,6194.0,671
Heyday Films,7364.0,671
Antares Produzione Cinematografica,4950.0,16441
Metro-Goldwyn-Mayer (MGM),8411.0,16441
Paramount Pictures,4.0,34388
Lowndes Productions Limited,1802.0,34388
AVCO Embassy Pictures,494.0,37835
Interstar,40161.0,37835
Amicus Productions,4630.0,26398
American International Pictures (AIP),9266.0,26398
Burroughs Productions Inc.,14389.0,26398
Warner Bros.,6194.0,10649
American International Pictures (AIP),9266.0,27591
Warner Bros.,6194.0,10650
Twentieth Century Fox Film Corporation,306.0,8007
Davis Entertainment,1302.0,8007
WingNut Films,11.0,120
New Line Cinema,12.0,120
The Saul Zaentz Company,5237.0,120
Steve Krantz Productions,5067.0,12593
Cinemation Industries,14238.0,12593
Black Ink Films,89283.0,12593
Aurica Finance Company,94147.0,12593
Fritz Productions,94148.0,12593
Film Roman,19.0,14683
American International Pictures (AIP),9266.0,14683
