adult,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,collection_id,collection_name,collection_poster_path,collection_backdrop_path
False,1500000,http://www.newkidsturbo.nl,46523,tt1648112,nl,New Kids Turbo,Five friends from 'Maaskantje' are getting fired because of the economic crisis. They decide that they won't pay for anything anymore.,4.330658,/c2EtbWZyrMqaWumPh2P8AnxcY8A.jpg,2010-12-09,8786756.0,84.0,Released,Kick some kut,New Kids Turbo,False,6.3,73.0,124426.0,New Kids Collection,/4H6VZWhpbNAjpqyCmqXCyiHkK21.jpg,/9sX1vDhiwdzHQRhGGizBcPNXddI.jpg
False,40000000,http://www.scream-4.com/,41446,tt1262416,en,Scream 4,"Sidney Prescott, now the author of a self-help book, returns home to Woodsboro on the last stop of her book tour. There she reconnects with Sheriff Dewey and Gale, who are now married, as well as her cousin Jill and her Aunt Kate. Unfortunately, Sidney's appearance also brings about the return of Ghostface, putting Sidney, Gale, and Dewey, along with Jill, her friends, and the whole town of Woodsboro in danger.",10.000721,/eT2y8SLxLwPFPuShV4i2FoZnOwU.jpg,2011-04-11,97138686.0,111.0,Released,New Decade. New Rules.,Scream 4,False,6.1,930.0,2602.0,Scream Collection,/3DjOcwfd8cTcKBkWTcNntAZajEg.jpg,/jPTbJp1601vLu27WhyjhpVk8w0h.jpg
False,90000000,http://www.riomovies.com/,46195,tt1436562,en,Rio,"Captured by smugglers when he was just a hatchling, a macaw named Blu never learned to fly and lives a happily domesticated life in Minnesota with his human friend, Linda. Blu is thought to be the last of his kind, but when word comes that Jewel, a lone female, lives in Rio de Janeiro, Blu and Linda go to meet her. Animal smugglers kidnap Blu and Jewel, but the pair soon escape and begin a perilous adventure back to freedom -- and Linda.",10.403228,/isQ9BSjdF8IrSm2g4WPHSJYN5s9.jpg,2011-04-03,484635760.0,96.0,Released,1 out of every 8 Americans is afraid of flying. Most of them don't have feathers.,Rio,False,6.5,2213.0,229932.0,Rio Collection,/AuaToCmX55xDycK4oFJEYMgcK0O.jpg,/ndCkoXtdQErEb7RAfq0Y93xZzoG.jpg
False,150000000,http://thor.marvel.com/,10195,tt0800369,en,Thor,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",29.158489,/bIuOWTtyFPjsFDevqvF3QrD1aun.jpg,2011-04-21,449326618.0,115.0,Released,Two worlds. One hero.,Thor,False,6.6,6678.0,131296.0,Thor Collection,/yw7gr7DhHHVTLlO8Se8uH17TDMA.jpg,/3KL8UNKFWgIKXzLHjwY0uwgjzYl.jpg
False,15000000,http://www.atlasshruggedpart1.com/,56780,tt0480239,en,Atlas Shrugged Part I,"A powerful railroad executive, Dagny Taggart, struggles to keep her business alive while society is crumbling around her. Based on the 1957 novel by Ayn Rand.",3.4949,/o9j1K7N68DrSqQAvda086TjsSNp.jpg,2011-04-14,4627375.0,97.0,Released,Who is John Galt?,Atlas Shrugged Part I,False,5.0,61.0,166381.0,Atlas Shrugged Collection,/3xlLe50hlVU1IxEwsFPps08kTzn.jpg,/bNBqsXH8JSK2zKrYOB217G6IhgE.jpg
False,125000000,http://www.watchvideoseries.com/movies/fast-five-2011-2/,51497,tt1596343,en,Fast Five,"Former cop Brian O'Conner partners with ex-con Dom Toretto on the opposite side of the law. Since Brian and Mia Toretto broke Dom out of custody, they've blown across many borders to elude authorities. Now backed into a corner in Rio de Janeiro, they must pull one last job in order to gain their freedom.",1.420361,/cA81CI8odKv5KHRUUzJbj83yN7c.jpg,2011-04-20,626137675.0,130.0,Released,Get the Fifth Gear.,Fast Five,False,7.1,2491.0,9485.0,The Fast and the Furious Collection,/mCkqJf4ijbNoBWvJ0RTWZJuhJUA.jpg,/z5A5W3WYJc3UVEWljSGwdjDgQ0j.jpg
False,380000000,http://disney.go.com/pirates/index-on-stranger-tides.html#/video/,1865,tt1298650,en,Pirates of the Caribbean: On Stranger Tides,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",27.88772,/wNUDAq5OUMOtxMlz64YaCp7gZma.jpg,2011-05-14,1045713802.0,136.0,Released,Live Forever Or Die Trying.,Pirates of the Caribbean: On Stranger Tides,False,6.4,5068.0,295.0,Pirates of the Caribbean Collection,/zT5UKFhq9nk97VGlBbAxlAK8UFN.jpg,/cnKAGbX1rDkAquF2V1wVkptHDJO.jpg
False,80000000,http://hangoverpart2.warnerbros.com/,45243,tt1411697,en,The Hangover Part II,"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group.",21.893532,/yoiJyVknXfU4jcJvPYeMOCgyLky.jpg,2011-05-25,254455986.0,102.0,Released,The Wolfpack Is Back,The Hangover Part II,False,6.2,3836.0,86119.0,The Hangover Collection,/aMmNLuyXvdBih1R5RRHtdtNaS6N.jpg,/uEtsf26a9RsRDy85MOIv1xAj44x.jpg
False,150000000,http://www.kungfupanda.com/,49444,tt1302011,en,Kung Fu Panda 2,"Po is now living his dream as The Dragon Warrior, protecting the Valley of Peace alongside his friends and fellow kung fu masters, The Furious Five - Tigress, Crane, Mantis, Viper and Monkey. But Po’s new life of awesomeness is threatened by the emergence of a formidable villain, who plans to use a secret, unstoppable weapon to conquer China and destroy kung fu. It is up to Po and The Furious Five to journey across China to face this threat and vanquish it. But how can Po stop a weapon that can stop kung fu? He must look to his past and uncover the secrets of his mysterious origins; only then will he be able to unlock the strength he needs to succeed.",11.481921,/Fzyy2dauoKxjUzUPYYo3kJkJAW.jpg,2011-05-25,665692281.0,91.0,Released,Prepare for the Year of Awesomeness!,Kung Fu Panda 2,False,6.7,1925.0,77816.0,Kung Fu Panda Collection,/2QT6PuYXY0T2Ry9rX0JKQYTrbwx.jpg,/uDosHOFFWtF5YteBRygHALFqLw2.jpg
False,160000000,http://www.x-menfirstclassmovie.com/,49538,tt1270798,en,X-Men: First Class,"Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were arch-enemies, they were closest of friends, working together with other mutants (some familiar, some new), to stop the greatest threat the world has ever known.",0.738633,/7SSm7BfzFoVzmd6fCDccj7qRxc8.jpg,2011-05-24,353624124.0,132.0,Released,Witness the moment that will change our world.,X-Men: First Class,False,7.1,5252.0,748.0,X-Men Collection,/1Zo4J5SAni8lyXt7NxJwJZ0f0ip.jpg,/Abnosho2v3bcdvDww6T7Hfeczm1.jpg
False,0,http://www.elektraluxx-movie.com/,56272,tt1340773,en,Elektra Luxx,"A favor for a woman from her past throws the life of a pregnant, retired porn star into chaos.",4.118699,/t9DNoDwHHLO7KDpIiQN4gVL0QZI.jpg,2010-03-14,10.0,98.0,Released,From adult film star to functioning adult.,Elektra Luxx,False,4.7,49.0,86668.0,Elektra Luxx Collection,/6HP0JujRP7IUhymQW1IZPtqbxsi.jpg,/o2fZZfJH3c3EB8DXWz7jenonlCm.jpg
False,195000000,http://www.transformersmovie.com/,38356,tt1399103,en,Transformers: Dark of the Moon,"Sam Witwicky takes his first tenuous steps into adulthood while remaining a reluctant human ally of Autobot-leader Optimus Prime. The film centers around the space race between the USSR and the USA, suggesting there was a hidden Transformers role in it all that remains one of the planet's most dangerous secrets.",4.503505,/sZY3ls18QTY0pFBJn2vl2MmauTQ.jpg,2011-06-28,1123746996.0,154.0,Released,The invasion we always feared. An enemy we never expected.,Transformers: Dark of the Moon,False,6.1,3351.0,8650.0,Transformers Collection,/vOUPHWV8aGXq4yYQ2csje5LdT6g.jpg,/zvZBNNDWd5LcsIBpDhJyCB2MDT7.jpg
False,35000000,http://horriblebossesmovie.warnerbros.com/index.html,51540,tt1499658,en,Horrible Bosses,"For Nick, Kurt and Dale, the only thing that would make the daily grind more tolerable would be to grind their intolerable bosses into dust. Quitting is not an option, so, with the benefit of a few-too-many drinks and some dubious advice from a hustling ex-con, the three friends devise a convoluted and seemingly foolproof plan to rid themselves of their respective employers... permanently.",9.856955,/17rVRW7ond0PR2KJHY0xY00isTB.jpg,2011-07-08,117000000.0,98.0,Released,Ever wish your boss was dead?,Horrible Bosses,False,6.4,2341.0,280588.0,Horrible Bosses Collection,/zU3dVVBa3JW1nQVUsaFM0BeTnK.jpg,/kGvdIEuzy0rHnbIJ0qmnIjRGSKW.jpg
False,200000000,http://www.disney.go.com/cars/,49013,tt1216475,en,Cars 2,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,13.693002,/AblhtULOVtrkSnFxRPQ8gBemxw9.jpg,2011-06-11,559852396.0,106.0,Released,Ka-ciao!,Cars 2,False,5.8,2088.0,87118.0,Cars Collection,/uq3N2SFj1Y06zA6LzCQPkmBdaaE.jpg,/yPyhZ5OpYs68Bb8u0PZ1tH0QIgd.jpg
False,125000000,http://www.harrypotter.com,12445,tt1201607,en,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",24.990737,/fTplI1NCSuEDP4ITLcTps739fcC.jpg,2011-07-07,1342000000.0,130.0,Released,It all ends here.,Harry Potter and the Deathly Hallows: Part 2,False,7.9,6141.0,1241.0,Harry Potter Collection,/8Xmkc1HvCOpMlbFvVabrtr6HAsp.jpg,/wfnMt6LGqYHcNyOfsuusw5lX3bL.jpg
False,140000000,http://captainamerica.marvel.com/,1771,tt0458339,en,Captain America: The First Avenger,"Predominantly set during World War II, Steve Rogers is a sickly man from Brooklyn who's transformed into super-soldier Captain America to aid in the war effort. Rogers must stop the Red Skull – Adolf Hitler's ruthless head of weaponry, and the leader of an organization that intends to use a mysterious device of untold powers for world domination.",19.323582,/vSNxAJTlD0r02V9sPYpOjqDZXUK.jpg,2011-07-22,370569774.0,124.0,Released,When patriots become heroes,Captain America: The First Avenger,False,6.6,7174.0,131295.0,Captain America Collection,/2tOgiY533JSFp7OrVlkeRJvsZpI.jpg,/nZSYqitBkAvmoq5IrsGsSWuhSC8.jpg
False,110000000,http://www.smurfhappens.com/,41513,tt0472181,en,The Smurfs,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple, the Smurfs must find a way to get back to their village before Gargamel tracks them down.",10.219758,/8W9L7ByduypXKD7AticK7GvGqTE.jpg,2011-07-29,563749323.0,103.0,Released,Smurf Happens.,The Smurfs,False,5.5,1201.0,134897.0,The Smurfs (Theatrical) Collection,/m5p3J2GVAWkHc5UW7mDGXCt7nO7.jpg,/wMtKE8b0iBt0fZF28vcUiA7ghVt.jpg
False,20000000,http://alphaandomega3d.com/index.html,12819,tt1213012,en,Alpha and Omega,"Two mismatched wolves embark on a cross-country quest to get back home and restore peace in their pack after being relocated thousands of miles away by well-meaning park rangers. Quick-witted Humphrey (voice of Justin Long) likes to frolic with friends and play video games with squirrels; disciplined Kate (voice of Hayden Panettiere) likes to call the shots and hunt caribou. Normally, an omega wolf like Humphrey would never stand a chance with an alpha wolf like Kate, but when they're both transported halfway across the country they must work together to get back to their natural habitat. And it won't be easy either, because the one thing Humphrey and Kate can agree on is that they don't have anything in common. Perhaps by working together toward a common goal, however, the two contentious traveling companions will finally realize that even lone wolves can use a helping paw every once in a while.",8.16645,/5PQ6nm5uktqiCLF2YydlQ8SXOvE.jpg,2010-09-17,39300000.0,88.0,Released,A Pawsome 3D Adventure,Alpha and Omega,False,5.3,125.0,241729.0,Alpha and Omega Collection,/mAY1IkH0IoaETKlPu7t7Qj0agbp.jpg,/234TMV6vkkQZgYMJ2fOc1Gx1QeK.jpg
False,0,http://www.nick.com/shows/fred/,45839,tt1595842,en,FRED: The Movie,"Fred: The Movie (stylized as FЯED: THE MOVIE) is a 2010 made-for-television independent comedy film written by David A. Goodman, directed by Clay Weiner, and produced by Brian Robbins and Gary Binkow.The film is based on the adventures of Fred Figglehorn, a character created and played by Lucas Cruikshank for Cruikshank's YouTube channel.The film casts Siobhan Fallon Hogan and John Cena as Fred's parentsand pop singer and actress Pixie Lott as Fred's crush.First optioned as a theatrical release in the United States,[11] the film instead premiered on Nickelodeon, a television channel,on September 18, 2010Fred Figglehorn has a crush on Judy, the girl next door. Fred's stalker, Kevin, lives across the street and thwarts each attempt Fred makes to see her. When Fred finally succeeds in making it to Judy's, he finds out she has moved so he embarks on a journey to find her.",2.483323,/3FSdeLilV3xR58h0EBy2i9BqnUs.jpg,2010-09-18,0.0,89.0,Released,The epic journey to find Judy!,FRED: The Movie,False,3.5,34.0,433061.0,Fred Collection,/oMuykQ9MmTr52i7PBKso6XsByN4.jpg,/5lIVAUhNQm1zF77fplKRk6Wh6ZK.jpg
False,7000000,http://deathrace2.craveonline.com/,51620,tt1500491,en,Death Race 2,"In the world's most dangerous prison, a new game is born: Death Race. The rules of this adrenaline-fueled blood sport are simple, drive or die. When repentant convict Carl Lucas discovers there's a price on his head, his only hope is to survive a twisted race against an army of hardened criminals and tricked-out cars.",11.086032,/5ARRXaWPgtIT9qKl8Db3MNuGvo3.jpg,2010-11-12,0.0,96.0,Released,"10 killer drivers, 20,000 rounds of ammo. 1 survivor.",Death Race 2,False,5.5,323.0,86116.0,Death Race Collection,/uffHLg0ekFlErCp7OkpecXkWPng.jpg,/cGaVuq8ZjX1UPD9wPRlzx6lP9kK.jpg
False,3837625,http://www.westiswest.ca/,63943,tt1441956,en,West Is West,"Comedy sequel to ""East is East"".  Manchester, North of England, 1975. The now much diminished, but still claustrophobic and dysfunctional, Khan family continues to struggle for survival. Sajid, the youngest Khan, the runt of the litter, is deep in pubescent crisis under heavy assault both from his father's tyrannical insistence on Pakistani tradition, and from the fierce bullies in the schoolyard. So, in a last, desperate attempt to 'sort him out', his father decides to pack him off to Mrs Khan No 1 and family in the Punjab, the wife and daughters he had abandoned 35 years earlier. It is not long before Ella Khan (Mrs Khan No2) with a small entourage from Salford, England, swiftly follows to sort out the mess, past and present.",0.749665,/nxVswoX7TcIxO6iiwjj5ipwgwnm.jpg,2010-10-19,3867000.0,103.0,Released,Same family. Different country. A lot more baggage.,West Is West,False,6.3,15.0,159616.0,East is East Collection,/aCRRl0LNpFgkwyW66OlcdfwVUs3.jpg,/tx3cY0yY2xWIT1shMOTOLJH8Nx4.jpg
False,93000000,http://www.apeswillrise.com/,61791,tt1318514,en,Rise of the Planet of the Apes,"Scientist Will Rodman is determined to find a cure for Alzheimer's, the disease which has slowly consumed his father. Will feels certain he is close to a breakthrough and tests his latest serum on apes, noticing dramatic increases in intelligence and brain activity in the primate subjects – especially Caesar, his pet chimpanzee.",41.613762,/esqXMJv6PiK7GJVRwd2FA3SZUoW.jpg,2011-08-03,482860185.0,105.0,Released,Evolution Becomes Revolution.,Rise of the Planet of the Apes,False,7.0,4452.0,173710.0,Planet of the Apes (Reboot) Collection,/qQrEMycfVN2gRlKTLWGn0QdOnSk.jpg,/mepJpyqVtD6P65vgCU1ngGFEjs5.jpg
False,47000000,http://finaldestinationmovie.warnerbros.com/index.html,55779,tt1622979,en,Final Destination 5,"In this fifth installment, Death is just as omnipresent as ever, and is unleashed after one man’s premonition saves a group of coworkers from a terrifying suspension bridge collapse. But this group of unsuspecting souls was never supposed to survive, and, in a terrifying race against time, the ill-fated group frantically tries to discover a way to escape Death’s sinister agenda.",12.912491,/m4xhyjrybUGGY2p6bjrF4AO5Osl.jpg,2011-08-12,157887643.0,92.0,Released,We all share a common destination.,Final Destination 5,False,5.9,892.0,8864.0,Final Destination Collection,/mZUyhsfIthTl5rfdeSox702Ircr.jpg,/y3aWOInifbGKXM34KjtcMITrZRZ.jpg
False,19000000,http://haroldandkumar.warnerbros.com,55465,tt1268799,en,A Very Harold & Kumar Christmas,"Six years have elapsed since Guantanamo Bay, leaving Harold and Kumar estranged from one another with very different families, friends and lives. But when Kumar arrives on Harold's doorstep during the holiday season with a mysterious package in hand, he inadvertently burns down Harold's father-in-law's beloved Christmas tree. To fix the problem, Harold and Kumar embark on a mission through New York City to find the perfect Christmas tree, once again stumbling into trouble at every single turn.",10.724679,/8zdGMb5lfq2JB5OpipASK85URHC.jpg,2011-11-04,35387212.0,108.0,Released,Christmas comes prematurely.,A Very Harold & Kumar Christmas,False,6.0,335.0,30663.0,Harold & Kumar Collection,/9OBP4MQBAXnBZ1uXLZykIWRGnBb.jpg,/b70mFgsSn2hl3CvC0nRx0SHUEX0.jpg
False,17000000,http://www.welcometofrightnight.com,58151,tt1438176,en,Fright Night,"A teenager suspects his new neighbour is a vampire. Unable to convince anyone, he tries to enlist the help of a self-proclaimed vampire hunter and magician in this remake of the 1985 comedy-horror classic.",9.665251,/6bpthoORc53b2SEG3JwFBRZQnT5.jpg,2011-08-18,24922237.0,106.0,Released,You can't run from evil when it lives next door.,Fright Night,False,6.0,617.0,230161.0,Fright Night (Reboot) Collection,/j552uoYU3B45mIHLPBorkdoW0Mr.jpg,/9N1PbMkYJ5Zn2suUSHt38lAJnkD.jpg
False,0,http://www.frittvilt.com/frittvilt/,21786,tt0808276,no,Fritt vilt,"Jannicke, Morten Tobias, Eirik, Mikael and Ingunn are on a snowboarding vacation in Jotunheimen. They are forced to take shelter in an abandoned hotel when Morten Tobias breaks his leg and their car is too far away for them to reach within nightfall. They quickly discover that the hotel was closed in the seventies due to the disappearance of the managers’ son.",5.319439,/nR9Gqb50QB226nX7Npe2F9Am2tL.jpg,2006-10-13,0.0,97.0,Released,You'll Catch Your Death.,Cold Prey,False,6.3,91.0,86553.0,Cold Prey Collection,/vw9jchOwA8dd2kz06XEq2jgS6Vn.jpg,/pK3ragjF3xKP6ltmf6FDoWNXaOL.jpg
False,650000,http://www.stakelandthefilm.com/,52015,tt1464580,en,Stake Land,"Martin was a normal teenage boy before the country collapsed in an empty pit of economic and political disaster. A vampire epidemic has swept across what is left of the nation's abandoned towns and cities, and it's up to Mister, a death dealing, rogue vampire hunter, to get Martin safely north to Canada, the continent's New Eden.",7.814255,/xohrZtjqSsP5hWK5J3dn8YyelKY.jpg,2010-09-30,33245.0,98.0,Released,The Most Dangerous Thing Is To Be Alive.,Stake Land,False,6.2,290.0,473843.0,Stake Land Collection,/xAwBPbxAlDnSqhHoDNGNXcsTpIO.jpg,/ejgCF5HlsM3FwxdgzdoEJ7tFN3C.jpg
False,0,http://www.birdemic.com/,40016,tt1316037,en,Birdemic: Shock and Terror,"A platoon of eagles and vultures attacks the residents of a small town. Many people die. It's not known what caused the flying menace to attack. Two people manage to fight back, but will they survive Birdemic?",2.52968,/vYGp5RtaLKxKO8RNeyHZUIdOi5r.jpg,2010-02-27,0.0,95.0,Released,Why did the eagles and vultures attack?,Birdemic: Shock and Terror,False,2.1,69.0,225961.0,Birdemic Collection,/x3MZmE83eHBsLfNZZn68Ua2NAKB.jpg,/zr8q5nGsLf6yjL9yKPZhgYRYc63.jpg
False,0,https://itunes.apple.com/us/movie/the-inbetweeners/id586818977?ign-mpt=uo%3D4,69798,tt1716772,en,The Inbetweeners Movie,"High school graduation just wouldn’t be complete without an un-chaperoned, uninhibited and unforgettable final holiday. At least that’s what Will, Jay, Simon and Neil think when they book a two-week stay on an exotic Greek island. As their dreams of sun-drenched days and booze-filled nights are left hopelessly unfulfilled, the lads fight their way into the party scene with hilariously humiliating results in this smash hit UK raunchy comedy.",5.747681,/705cX3NvfegQUCPNhSqeIZanYDj.jpg,2011-08-19,88025781.0,97.0,Released,This year four boys become men.,The Inbetweeners Movie,False,6.2,341.0,279959.0,The Inbetweeners Collection,/a0TY3FKTs1c8GCZ2yxATfZNn98s.jpg,/7yim7pBz0PfFghRNft7Qy4MSp62.jpg
False,0,http://www.fatsickandnearlydead.com,72914,tt1227378,en,"Fat, Sick & Nearly Dead","100 pounds overweight, loaded up on steroids and suffering from a debilitating autoimmune disease, Joe Cross is at the end of his rope and the end of his hope. In the mirror he saw a 310lb man whose gut was bigger than a beach ball and a path laid out before him that wouldn't end well— with one foot already in the grave, the other wasn't far behind. FAT, SICK &amp; NEARLY DEAD is an inspiring film that chronicles Joe's personal mission to regain his health.",2.255345,/suZK8xDjP0E5J8PtE3KvOcfxLe0.jpg,2010-04-16,0.0,97.0,Released,"FAT, SICK & NEARLY DEAD is an inspiring film that chronicles Joe's personal mission to regain his health.","Fat, Sick & Nearly Dead",False,7.1,49.0,386549.0,"Fat, Sick & Nearly Dead",/qFJt6xE3RPt1ql5nNQvArAZogDt.jpg,/kYrG5bQSlPvubuo6cDJ8l5LFi9o.jpg
False,220000000,http://marvel.com/avengers_movie/,24428,tt0848228,en,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",89.887648,/cezWGskPY5x7GaglTTRN4Fugfb8.jpg,2012-04-25,1519557910.0,143.0,Released,Some assembly required.,The Avengers,False,7.4,12000.0,86311.0,The Avengers Collection,/qJawKUQcIBha507UahUlX0keOT7.jpg,/zuW6fOiusv4X9nnW3paHGfXcSll.jpg
False,35000000,http://www.uphe.com/movies/the-thing-2011,60935,tt0905372,en,The Thing,"When paleontologist Kate Lloyd travels to an isolated outpost in Antarctica for the expedition of a lifetime, she joins an international team that unearths a remarkable discovery. Their elation quickly turns to fear as they realize that their experiment has freed a mysterious being from its frozen prison. Paranoia spreads like an epidemic as a creature that can mimic anything it touches will pit human against human as it tries to survive and flourish in this spine-tingling thriller.",10.169411,/a2Cme25fHcSdIQ2wW6aWmE4owUI.jpg,2011-10-12,28128670.0,103.0,Released,It's Not Human. Yet.,The Thing,False,6.0,876.0,479888.0,The Thing Collection,/9O8LH1fyDNIR26UdtQK4NLGbvLI.jpg,/lUPruOqjDhZrCKz9Ze2tCufPxHR.jpg
False,0,http://www.foxhome.com/behindenemylinesiiaxisofevil,10005,tt0497329,en,Behind Enemy Lines II: Axis of Evil,"Navy SEALS, headed by Lt. Bobby James, are dispatched to North Korea on a covert mission, all in an effort to take out a missile site...",11.063562,/dw1ArDmyrKgqWYohM6CGEpRMxca.jpg,2006-10-17,0.0,96.0,Released,The fate of the world hangs in the balance in this explosive action-thriller.,Behind Enemy Lines II: Axis of Evil,False,4.5,31.0,98513.0,Behind Enemy Lines Collection,/baDDWPQgZyBKiDNeipLJ9LEZ5BX.jpg,/5sMWk8wutGCFAM7MAFPQJyc0ny0.jpg
False,5000000,http://www.paranormalmovie.com/,72571,tt1778304,en,Paranormal Activity 3,"In 1988, evil begins to terrorize young sisters Katie and Kristi for the first time when an invisible entity resides in their home.",10.996308,/uDO3wyyxrMm93lZZBuslLQxNMgJ.jpg,2011-10-19,205703818.0,83.0,Released,It Runs In The Family,Paranormal Activity 3,False,5.9,685.0,41437.0,Paranormal Activity Collection,/lYXAMmm9XlYmj5Dr4O9diLQVCJS.jpg,/hZMiAPeINRH0M2X1PBEgn6YdULy.jpg
False,45000000,http://www.johnnyenglishreborn.com/,58233,tt1634122,en,Johnny English Reborn,"The most prominent heads of state in the world begin gathering for a conference that could have a major impact on global politics. When MI-7 receives word that the Chinese premier has become the target of some high-powered killers, it falls on Johnny English to save the day. Armed with the latest high-tech weaponry and gadgets that would make even James Bond jealous, the once-disgraced agent uncovers evidence of a massive conspiracy involving some of the world's most powerful organisations, and vows to redeem his tarnished reputation by stopping the killers before they can strike.",10.668658,/vnS4Lb5rNx2ZucVdrW3TQd6n2AL.jpg,2011-09-15,160078586.0,101.0,Released,One man. One mission. No chance.,Johnny English Reborn,False,6.0,1026.0,86117.0,Johnny English Collection,/3a2BVS2aFHK66pnIqFKcJ9HaC45.jpg,/pMHHhMKu2iQichL6Eym4ApCvIEB.jpg
False,45000000,http://disney.go.com/muppets/,64328,tt1204342,en,The Muppets,"When Kermit the Frog and the Muppets learn that their beloved theater is slated for demolition, a sympathetic human, Gary, and his puppet roommate, Walter, swoop in to help the gang put on a show and raise the $10 million they need to save the day.",10.214369,/Ai7JRZFEXXOX7rhgfeL861zZtWv.jpg,2011-11-22,165184237.0,103.0,Released,They're closer than you think.,The Muppets,False,6.5,509.0,256377.0,The Muppet Collection,/8Ew8EIdFFurMMYjSbWPu1Hl4vLX.jpg,/1AWd3MM90G47mxtD112gRDxSXY9.jpg
False,110000000,http://www.breakingdawn-themovie.com/,50619,tt1324999,en,The Twilight Saga: Breaking Dawn - Part 1,"The new found married bliss of Bella Swan and vampire Edward Cullen is cut short when a series of betrayals and misfortunes threatens to destroy their world. Bella soon discovers she is pregnant, and during a nearly fatal childbirth, Edward finally fulfills her wish to become immortal. But the arrival of their remarkable daughter, Renesmee, sets in motion a perilous chain of events that pits the Cullens and their allies against the Volturi, the fearsome council of vampire leaders, setting the stage for an all-out battle.",25.9725,/p2hlGr02imEs9zeBDAkpZ4PBk6s.jpg,2011-03-15,712171856.0,117.0,Released,Forever is just the beginning,The Twilight Saga: Breaking Dawn - Part 1,False,5.8,2622.0,33514.0,The Twilight Collection,/2o4zgGjVryMOPdNqLZWsSPqRkOH.jpg,/rv5b06YAvmekw0D6Ul2ps9JbH4C.jpg
False,5000000,http://anothercinderellastory.warnerbros.com/,15157,tt1071358,en,Another Cinderella Story,"A guy who danced with what could be the girl of his dreams at a costume ball only has one hint at her identity: the Zune she left behind as she rushed home in order to make her curfew. And with a once-in-a-lifetime opportunity in front of him, he sets out to find his masked beauty.",7.863793,/fLdCKCfHT8A6bnWybBsQFjC4fCo.jpg,2008-09-16,0.0,90.0,Released,Once upon a time....can happen again.,Another Cinderella Story,False,6.2,406.0,437451.0,Cinderella Story Collection,/65raP1FRJpPC5GVWVvemQ3kLAKG.jpg,/iVqkNuy2jpcurdk2ZH2iAexJTo6.jpg
False,130000000,http://happyfeettwo.warnerbros.com/index.html,65759,tt1402488,en,Happy Feet Two,"Mumble the penguin has a problem: his son Erik, who is reluctant to dance, encounters The Mighty Sven, a penguin who can fly! Things get worse for Mumble when the world is shaken by powerful forces, causing him to brings together the penguin nations and their allies to set things right.",9.141045,/gY8lWCObaGvcDsmeM8QHBF4AZVk.jpg,2011-11-17,150406466.0,100.0,Released,Every step counts.,Happy Feet Two,False,5.8,381.0,92012.0,Happy Feet Collection,/pYbF2FAi2MEVshl8jCDNTRNdTF0.jpg,/b9CLLxKsh63AHEkGE9nz9bupQqh.jpg
False,100000000,http://theexpendables2film.com/,76163,tt1764651,en,The Expendables 2,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.",14.881566,/dJPnTe1qOcO7XqsJvESFph83m6m.jpg,2012-08-08,312573423.0,103.0,Released,Back for War.,The Expendables 2,False,6.1,2940.0,126125.0,The Expendables Collection,/ptF9rVkzoXVO1bnglLISgnJ7Ccr.jpg,/lA7oDSt6LkyDqtbFGbyuG0afmTI.jpg
